beacon_id,zone_name,zone_status,zone_id,station_id,clock,sub_station_id,direction,height_inches,pole_type,power_feed,mount_location,power_source,atd_location_id,created_date,created_by,modified_date,modified_by,am_start,am_end,pm_start,pm_end,pm_start_2,pm_end_2,location_name,location,latitude,longitude,unit_address,Source DB ID
7117-280-01,BRYKER WOODS,Active,7117,280,FALSE,1,SB,86,2_IN,OH,,AC,LOC17-009805,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,3404 BLK JEFFERSON ST,"(30.3072608, -97.75201879)",30.3072608,-97.75201879,,
7231-303-00,PICKLE,Active,7231,303,TRUE,0,EB,97,4_IN,UG,,AC,LOC17-008565,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492101000,,,1000 BLK E ST JOHNS AVE,"(30.33049376, -97.69927129)",30.33049376,-97.69927129,,
7522-294-00,JOSLIN,Active,7522,294,TRUE,0,NB,97,2_IN,OH,,AC,LOC17-008495,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066200,1492070400,1492093800,1492097400,,,4519 BLK MANCHACA RD,"(30.22607935, -97.79069047)",30.22607935,-97.79069047,,
7102-129-03,SANCHEZ,Active,7102,129,FALSE,3,WB,91,2_IN,OH,,AC,LOC17-009290,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492100100,,,1200 BLK HOLLY ST,"(30.25619625, -97.73373769)",30.25619625,-97.73373769,,
7226-270-01,HARRIS,Active,7226,270,FALSE,1,NB,,,,,AC,LOC17-009925,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,6000 BLK BERKMAN DR,"(30.31451948, -97.69221022)",30.31451948,-97.69221022,,
7228-104-01,REAGAN,Active,7228,104,FALSE,1,,,,,,AC,LOC17-009920,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492071300,1492102800,1492041600,1492041600,,,7001 BLK BERKMAN DR,"(30.32247983, -97.68901851)",30.32247983,-97.68901851,,
7225-124-00,BLANTON,Active,7225,124,TRUE,0,NB,82,2_IN,,,SOLAR,LOC17-007700,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,5500 BLK WESTMINSTER DR,"(30.30961014, -97.69055943)",30.30961014,-97.69055943,,
7417-049-00,"WOOTEN, REEDEMER",Active,7417,49,TRUE,0,WB,84,4_IN,UG,,AC,LOC17-008375,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492098300,,,1400 BLK DALE DR,"(30.35300821, -97.71921291)",30.35300821,-97.71921291,,
7103-130-00,MARTIN,Active,7103,130,TRUE,0,SB,89,2_IN,OH,,AC,LOC17-008220,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492100100,,,50 BLK COMAL ST,"(30.25445012, -97.73061159)",30.25445012,-97.73061159,,
7221-113-01,"PEARCE, ANDREWS",Active,7221,113,FALSE,1,,,,,,AC,LOC17-009955,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,BLK,"(30.31345889, -97.67819655)",30.31345889,-97.67819655,,
7513-320-00,CLAYTON,Active,7513,320,TRUE,0,SB,96,4_IN,,,SOLAR,LOC17-007870,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092900,1492097400,,,10800 BLK SPRUCE CANYON DR,"(30.19274436, -97.91035814)",30.19274436,-97.91035814,,
7528-240-00,CASEY,Active,7528,240,TRUE,0,NB,83.5,4_IN,,,SOLAR,LOC17-007535,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492099200,,,9207 BLK TEXAS OAKS DR,"(30.17772302, -97.81314521)",30.17772302,-97.81314521,,
7308-181-01,LINDER,Active,7308,181,FALSE,1,SB,101.75,4_IN,OH,,AC,LOC17-009495,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2700 BLK BURLESON RD,"(30.22474137, -97.73503658)",30.22474137,-97.73503658,,
7420-055-01,"DOSS, MURCHISON",Active,7420,55,FALSE,1,EB,63,2_IN,UG,,AC,LOC17-009765,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492100100,,,3900 BLK GREYSTONE DR,"(30.36162833, -97.75862404)",30.36162833,-97.75862404,,
9608-261-00,DITTMAR REC CENTER,Active,9608,261,TRUE,0,WB,,,,,AC,LOC17-009860,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492099200,,,832 BLK W DITTMAR RD,"(30.18594635, -97.79968713)",30.18594635,-97.79968713,,
7308-179-00,LINDER,Active,7308,179,TRUE,0,NB,80,2_IN,OH,,AC,LOC17-008075,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2700 BLK PARKER LN,"(30.22879614, -97.73950892)",30.22879614,-97.73950892,,
7516-245-00,WILLIAMS,Active,7516,245,TRUE,0,EB,77,,,,AC,LOC17-007560,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,500 BLK W DITTMAR RD,"(30.18302967, -97.79020915)",30.18302967,-97.79020915,,
7406-014-01,SUMMIT,Active,7406,14,FALSE,1,SB,84,2_IN,OH,,AC,LOC17-009700,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492098300,,,12208 BLK AMHERST DR,"(30.41874314, -97.71752605)",30.41874314,-97.71752605,,
7411-025-00,LAUREL MOUNTAIN,Active,7411,25,TRUE,0,SB,108,4_IN,,,SOLAR,LOC17-008605,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,7600 BLK YAUPON DR,"(30.41466405, -97.77950656)",30.41466405,-97.77950656,,
7517-291-00,BEDICHEK,Active,7517,291,TRUE,0,EB,87,2_IN,UG,,AC,LOC17-007825,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492094700,1492100100,,,517 BLK W WILLIAM CANNON DR,"(30.19691287, -97.78769363)",30.19691287,-97.78769363,,
7510-221-00,COVINGTON,Active,7510,221,TRUE,0,SB,90,2_IN,UG,,AC,LOC17-007580,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492096500,1492100100,,,7000 BLK REABURN ST,"(30.21505317, -97.83488706)",30.21505317,-97.83488706,,
7517-291-02,BEDICHEK,Active,7517,291,FALSE,2,SB,87,2_IN,OH,,AC,LOC17-009885,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492094700,1492100100,,,6809 BLK S 1ST ST,"(30.19499447, -97.78927129)",30.19499447,-97.78927129,,
7102-129-02,SANCHEZ,Active,7102,129,FALSE,2,EB,82,4_IN,OH,,AC,LOC17-009295,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492100100,,,900 BLK HOLLY ST,"(30.25696376, -97.73635045)",30.25696376,-97.73635045,,
7316-191-00,RODRIGUEZ,Active,7316,191,TRUE,0,WB,88.5,4_IN,,,SOLAR,LOC17-007895,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492091100,1492101900,,,2306 BLK TERI RD,"(30.19953713, -97.74795136)",30.19953713,-97.74795136,,
7403-004-00,WELLS BRANCH,Active,7403,4,TRUE,0,EB,98,4_IN,OH,,AC,LOC17-008950,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,14642 BLK MERRILLTOWN DR,"(30.44617109, -97.68758849)",30.44617109,-97.68758849,,
7231-102-00,PICKLE,Active,7231,102,TRUE,0,SB,92,4_IN,UG,,AC,LOC17-008550,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492101000,,,7600 BLK BLESSING AVE,"(30.33374268, -97.6920002)",30.33374268,-97.6920002,,
7530-355-00,GORZYCKI,Active,7530,355,TRUE,0,EB,126,4_IN,,,SOLAR,LOC17-008785,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492096500,1492100100,,,7301 BLK W SLAUGHTER LN,"(30.21604078, -97.8932333)",30.21604078,-97.8932333,,
7224-122-00,JORDAN,Active,7224,122,TRUE,0,SB,,,,,AC,LOC17-008895,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,BLK,"(30.30226088, -97.6469909)",30.30226088,-97.6469909,,
7105-140-00,ORTEGA,Active,7105,140,TRUE,0,EB,82,2_IN,OH,,AC,LOC17-007665,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,5200 BLK LEDESMA RD,"(30.27166072, -97.68510057)",30.27166072,-97.68510057,,
7410-022-00,CANYON VISTA,Active,7410,22,TRUE,0,EB,92,4_IN,UG,,AC,LOC17-008655,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492073100,1492096500,1492100100,,,8420 BLK SPICEWOOD SPRINGS RD,"(30.42440595, -97.78471904)",30.42440595,-97.78471904,,
7421-061-00,GULLETT,Active,7421,61,TRUE,0,SB,82,4_IN,,,SOLAR,LOC17-008385,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092900,1492096500,,,6706 BLK SHOAL CREEK BLVD,"(30.34742704, -97.7460771)",30.34742704,-97.7460771,,
7315-287-04,DAWSON,Active,7315,287,FALSE,4,SB,97,2_IN,OH,,SOLAR,LOC17-009645,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092000,1492098300,,,2906 BLK S 1ST ST,"(30.23591919, -97.76365481)",30.23591919,-97.76365481,,
7108-143-01,GOVALLE,Active,7108,143,FALSE,1,NB,82,2_IN,OH,,AC,LOC17-009410,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,820 BLK TILLERY ST,"(30.26159568, -97.7041508)",30.26159568,-97.7041508,,
7518-247-01,ODOM,Active,7518,247,FALSE,1,WB,94,2_IN,OH,,AC,LOC17-009895,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092000,1492097400,,,700 BLK EBERHART LN,"(30.20123685, -97.78694269)",30.20123685,-97.78694269,,
7509-219-00,PATTON,Active,7509,219,TRUE,0,WB,103,2_IN,UG,,AC,LOC17-008535,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492092000,1492099200,,,5917 BLK WESTCREEK DR,"(30.2313023, -97.8458352)",30.2313023,-97.8458352,,
7311-198-01,PALM,Active,7311,198,FALSE,1,EB,88,2_IN,UG,,AC,LOC17-009540,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492099200,,,BLK,"(30.16404535, -97.74466104)",30.16404535,-97.74466104,,
7429-341-00,PURPLE SAGE,Active,7429,341,TRUE,0,SB,84,4_IN,,,SOLAR,LOC17-009025,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11608 BLK EL SALIDO PKWY,"(30.45731544, -97.82217858)",30.45731544,-97.82217858,,
7217-269-00,REILLY,Active,7217,269,TRUE,0,WB,95,2_IN,OH,,AC,LOC17-008425,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,300 BLK DENSON DR,"(30.32870918, -97.72021705)",30.32870918,-97.72021705,,
7313-284-04,PLEASANT HILL,Active,7313,284,FALSE,4,EB,89.5,2_IN,OH,,AC,LOC17-009560,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,BLK,"(30.19733472, -97.77903868)",30.19733472,-97.77903868,,
7201-267-01,BARRINGTON,Active,7201,267,FALSE,1,WB,88,2_IN,OH,,AC,LOC17-009720,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492091100,1492097400,,,100 BLK E RUNDBERG LN,"(30.36088272, -97.69329135)",30.36088272,-97.69329135,,
7231-101-00,PICKLE,Active,7231,101,TRUE,0,NB,97,4_IN,UG,,AC,LOC17-008545,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492101000,,,7300 BLK BLESSING AVE,"(30.33070777, -97.69378521)",30.33070777,-97.69378521,,
7421-058-01,GULLETT,Active,7421,58,FALSE,1,NB,86,2_IN,OH,,AC,LOC17-009785,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092900,1492096500,,,6200 BLK GREAT NORTHERN BLVD,"(30.3432545, -97.75145845)",30.3432545,-97.75145845,,
7230-079-00,MCBEE,Active,7230,79,TRUE,0,WB,,,,MA,AC,LOC17-008365,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11100 BLK PLAINS TRL,"(30.38464097, -97.69266171)",30.38464097,-97.69266171,,
7128-165-01,HYDE PARK BAPTIST,Active,7128,165,FALSE,1,SB,101,4_IN,OH,,AC,LOC17-009800,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,3900 BLK SPEEDWAY,"(30.30280295, -97.7322556)",30.30280295,-97.7322556,,
7514-273-01,KIKER,Active,7514,273,FALSE,1,SB,104,2_IN,UG,,AC,LOC17-009900,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092900,1492097400,,,10200 BLK ESCARPMENT BLVD,"(30.19441254, -97.88380818)",30.19441254,-97.88380818,,
7310-186-00,HOUSTON,Active,7310,186,TRUE,0,EB,102,4_IN,UG,,AC,LOC17-008040,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2213 BLK E STASSNEY LN,"(30.19329896, -97.75479354)",30.19329896,-97.75479354,,
7101-139-01,ALLAN,Active,7101,139,FALSE,1,WB,86,2_IN,OH,,AC,LOC17-009380,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492101000,,,4800 BLK GONZALES ST,"(30.25504427, -97.69706564)",30.25504427,-97.69706564,,
7226-270-04,HARRIS,Active,7226,270,FALSE,4,WB,89,2_IN,OH,,AC,LOC17-009150,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1900 BLK WHELESS LN,"(30.31459187, -97.68917723)",30.31459187,-97.68917723,,
7111-152-00,OAK SPRINGS,Active,7111,152,TRUE,0,WB,85,2_IN,OH,,AC,LOC17-010065,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2945 BLK E 12TH ST,"(30.27642649, -97.70369506)",30.27642649,-97.70369506,,
7414-036-00,"HILL, ANDERSON",Active,7414,36,TRUE,0,NB,97,4_IN,OH,,AC,LOC17-008400,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492074900,1492093800,1492102800,,,8300 BLK MESA DR,"(30.37584917, -97.7544186)",30.37584917,-97.7544186,,
7123-301-00,EASTSIDE MEMORIAL AT THE JOHNSTON CAMPUS,Active,7123,301,TRUE,0,NB,104,4_IN,OH,,AC,LOC17-007635,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492071300,1492074900,1492098300,1492101900,,,1016 BLK GARDNER RD,"(30.25740223, -97.6832727)",30.25740223,-97.6832727,,
7531-360-00,BALDWIN,Active,7531,360,TRUE,0,NB,,4_IN,,,SOLAR,LOC17-008795,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,12200 BLK MERIDIAN PARK BLVD,"(30.18330754, -97.9227656)",30.18330754,-97.9227656,,
7211-093-04,LANIER,Active,7211,93,FALSE,4,WB,89,2_IN,OH,,AC,LOC17-009265,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492074000,1492085700,1492102800,,,957 BLK PAYTON GIN RD,"(30.36053221, -97.70590775)",30.36053221,-97.70590775,,
7237-330-01,ST FRANCIS,Active,7237,330,FALSE,1,WB,103,4_IN,OH,,AC,LOC17-009975,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492095600,1492099200,,,400 BLK E HUNTLAND DR,"(30.33120292, -97.70845919)",30.33120292,-97.70845919,,
7226-270-03,HARRIS,Active,7226,270,FALSE,3,EB,103,4_IN,OH,,AC,LOC17-009930,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1700 BLK WHELESS LN,"(30.31555095, -97.69147968)",30.31555095,-97.69147968,,
7108-145-00,GOVALLE,Active,7108,145,TRUE,0,EB,85,2_IN,OH,,AC,LOC17-007660,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1000 BLK SPRINGDALE RD,"(30.26682378, -97.69466655)",30.26682378,-97.69466655,,
7426-323-00,RIVER PLACE,Active,7426,323,TRUE,0,NB,89,4_IN,UG,,AC,LOC17-008990,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,6200 BLK RIVER PLACE BLVD,"(30.38950961, -97.84825488)",30.38950961,-97.84825488,,
7303-286-03,ST ELMO,Active,7303,286,FALSE,3,NB,88.5,2_IN,OH,,AC,LOC17-009500,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092000,1492097400,,,4400 BLK S 1ST ST,"(30.22054209, -97.77314436)",30.22054209,-97.77314436,,
7422-063-00,BRENTWOOD,Active,7422,63,TRUE,0,EB,85,2_IN,OH,,AC,LOC17-008755,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,1800 BLK JUSTIN LN,"(30.34325192, -97.73219733)",30.34325192,-97.73219733,,
7510-221-01,COVINGTON,Active,7510,221,FALSE,1,NB,90,4_IN,OH,,AC,LOC17-010080,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492096500,1492100100,,,7000 BLK REABURN ST,"(30.21251487, -97.83658359)",30.21251487,-97.83658359,,
7434-382-00,POND SPRINGS,Active,7434,382,TRUE,0,NB,,,,,AC,LOC17-009200,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,7800 BLK PHEASANT ROCK RD,"(30.44590764, -97.76240431)",30.44590764,-97.76240431,,
7315-287-05,DAWSON,Active,7315,287,FALSE,5,SB,,,,SP,AC,LOC17-010230,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092000,1492098300,,,2906 BLK S 1ST ST,"(30.23589076, -97.76360767)",30.23589076,-97.76360767,,
7414-039-00,"HILL, ANDERSON",Active,7414,39,TRUE,0,WB,109,2_IN,UG,,AC,LOC17-008725,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492074900,1492093800,1492102800,,,3800 BLK HYRIDGE DR,"(30.37720631, -97.74638156)",30.37720631,-97.74638156,,
7301-174-00,BECKER,Active,7301,174,TRUE,0,SB,100,2_IN,OH,,AC,LOC17-007745,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1500 BLK BOULDIN AVE,"(30.25114664, -97.75858101)",30.25114664,-97.75858101,,
7108-144-03,GOVALLE,Active,7108,144,FALSE,3,WB,77,2_IN,OH,,AC,LOC17-009395,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,3600 BLK GOVALLE AVE,"(30.26456558, -97.69788118)",30.26456558,-97.69788118,,
7405-257-00,"WESTVIEW, PARMER",Active,7405,257,TRUE,0,SB,87,4_IN,,,SOLAR,LOC17-008670,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071600,1492093800,1492099200,,,12606 BLK RAMPART ST,"(30.41735439, -97.69153608)",30.41735439,-97.69153608,,
7318-373-00,HARMONY SCHOOL OF EXCELLENCE,Active,7318,373,TRUE,0,EB,,,,,,LOC17-010145,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071300,1492094700,1492098300,,,BLK,"(30.21043841, -97.748068)",30.21043841,-97.748068,,
7204-090-00,WOOLDRIDGE,Active,7204,90,TRUE,0,EB,91,2_IN,UG,,AC,LOC17-008695,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492071300,1492091100,1492097400,,,1424 BLK NORSEMAN TER,"(30.36491365, -97.7115108)",30.36491365,-97.7115108,,
7313-285-01,PLEASANT HILL,Active,7313,285,FALSE,1,WB,96,4_IN,UG,,AC,LOC17-009570,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,BLK,"(30.19292518, -97.7777815)",30.19292518,-97.7777815,,
7417-047-00,"WOOTEN, REEDEMER",Active,7417,47,TRUE,0,WB,,,,SP,AC,LOC17-008370,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492098300,,,1308 BLK W ANDERSON LN,"(30.35079759, -97.71958487)",30.35079759,-97.71958487,,
7315-287-00,DAWSON,Active,7315,287,TRUE,0,WB,90.5,4_IN,OH,,AC,LOC17-009635,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092000,1492098300,,,500 BLK HAVANA ST,"(30.23313379, -97.76315836)",30.23313379,-97.76315836,,
7205-VFY-00,PREMIER AT LANIER,Active,7205,VFY,TRUE,0,EB,,4_IN,OH,,,LOC17-010205,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492074000,1492085700,1492102800,,,1211 BLK FAIRFIELD DR,"(30.3601351, -97.71145025)",30.3601351,-97.71145025,,
7202-126-02,MAPLEWOOD,Active,7202,126,FALSE,2,NB,84,2_IN,OH,,AC,LOC17-009220,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,3800 BLK MAPLEWOOD AVE,"(30.29244274, -97.71431682)",30.29244274,-97.71431682,,
7417-051-00,"WOOTEN, REEDEMER",Active,7417,51,TRUE,0,SB,86,4_IN,UG,,AC,LOC17-008625,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492098300,,,8100 BLK BURRELL DR,"(30.35612762, -97.72142062)",30.35612762,-97.72142062,,
7515-305-01,KOCUREK,Active,7515,305,FALSE,1,SB,91.5,4_IN,,,AC,LOC17-009120,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,9700 BLK CURLEW DR,"(30.17870938, -97.83360706)",30.17870938,-97.83360706,,
7113-159-01,BLACKSHEAR,Active,7113,159,FALSE,1,WB,96,2_IN,OH,,AC,LOC17-009440,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492097400,,,1800 BLK E 11TH ST,"(30.26627335, -97.72093638)",30.26627335,-97.72093638,,
7231-099-00,PICKLE,Active,7231,99,TRUE,0,EB,,,,MA,AC,LOC17-008560,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492101000,,,1024 BLK E ST JOHNS AVE,"(30.32932452, -97.69687581)",30.32932452,-97.69687581,,
7510-288-00,COVINGTON,Active,7510,288,TRUE,0,SB,92,4_IN,UG,,AC,LOC17-007540,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492096500,1492100100,,,6912 BLK BRODIE LN,"(30.21352354, -97.8307131)",30.21352354,-97.8307131,,
7426-324-00,RIVER PLACE,Active,7426,324,TRUE,0,SB,89,4_IN,UG,,AC,LOC17-008985,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,6200 BLK RIVER PLACE BLVD,"(30.39065711, -97.84816637)",30.39065711,-97.84816637,,
7101-139-04,ALLAN,Active,7101,139,FALSE,4,NB,94,2_IN,OH,,AC,LOC17-009375,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492101000,,,702 BLK SHADY LN,"(30.25441832, -97.69678615)",30.25441832,-97.69678615,,
7115-160-00,CAMPBELL,Active,7115,160,TRUE,0,SB,,,,,AC,LOC17-008620,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2500 BLK E 22ND ST,"(30.28396661, -97.71533486)",30.28396661,-97.71533486,,
7230-079-01,MCBEE,Active,7230,79,FALSE,1,EB,83,4_IN,UG,,,LOC17-010190,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,1201 BLK W BRAKER LN,"(30.38513343, -97.6941025)",30.38513343,-97.6941025,,
7511-225-00,BOONE,Active,7511,225,TRUE,0,EB,93,4_IN,UG,,AC,LOC17-007595,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,3806 BLK ESKEW DR,"(30.20522458, -97.84207715)",30.20522458,-97.84207715,,
7302-195-00,WIDEN,Active,7302,195,TRUE,0,WB,97,2_IN,UG,,AC,LOC17-007905,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,5150 BLK VILLAGE SQUARE DR,"(30.18750903, -97.74267991)",30.18750903,-97.74267991,,
7308-315-00,LINDER,Active,7308,315,TRUE,0,NB,,,,MA,SOLAR,LOC17-008070,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,3100 BLK PARKER LN,"(30.22396825, -97.74225242)",30.22396825,-97.74225242,,
7404-007-00,NORTHWEST,Active,7404,7,TRUE,0,SB,86,2_IN,OH,POLE,AC,LOC17-010070,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,14016 BLK THERMAL DR,"(30.43267039, -97.67579412)",30.43267039,-97.67579412,,
7239-353-00,PIONEER CROSSING,Active,7239,353,TRUE,0,SB,108,4_IN,UG,,AC,LOC17-008915,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,11500 BLK SAMSUNG BLVD,"(30.36285556, -97.63793483)",30.36285556,-97.63793483,,
7402-171-00,BUSH/CANYON RIDGE,Active,7402,171,TRUE,0,SB,82,4_IN,,,SOLAR,LOC17-008930,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492074000,1492093800,1492101000,,,2400 BLK N QUINLAN PARK RD,"(30.36307835, -97.89927529)",30.36307835,-97.89927529,,
7123-300-00,EASTSIDE MEMORIAL AT THE JOHNSTON CAMPUS,Active,7123,300,TRUE,0,SB,102,4_IN,OH,,AC,LOC17-007645,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492071300,1492074900,1492098300,1492101900,,,1000 BLK ARTHUR STILES RD,"(30.259011, -97.67960166)",30.259011,-97.67960166,,
7225-123-00,BLANTON,Active,7225,123,TRUE,0,NB,91,4_IN,OH,,AC,LOC17-007680,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,5300 BLK BERKMAN DR,"(30.30677314, -97.69700144)",30.30677314,-97.69700144,,
