,Time,icon1,pcpt_lat1long1,visibility1,lat1,long11,icon2,pcpt_lat1long2,visibility2,lat2,long12,icon3,pcpt_lat1long3,visibility3,lat3,long13,icon4,pcpt_lat2long1,visibility4,lat4,long21,icon5,pcpt_lat2long2,visibility5,lat5,long22,icon6,pcpt_lat2long3,visibility6,lat6,long23
681,2017-10-24 09:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
682,2017-10-24 10:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
683,2017-10-24 11:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
684,2017-10-24 12:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
685,2017-10-24 13:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
686,2017-10-24 14:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
687,2017-10-24 15:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
688,2017-10-24 16:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
689,2017-10-24 17:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
690,2017-10-24 18:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
691,2017-10-24 19:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
692,2017-10-24 20:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
693,2017-10-24 21:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
694,2017-10-24 22:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
695,2017-10-24 23:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
696,2017-10-25 00:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
697,2017-10-25 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
698,2017-10-25 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
699,2017-10-25 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
700,2017-10-25 04:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
701,2017-10-25 05:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
702,2017-10-25 06:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
703,2017-10-25 07:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
704,2017-10-25 08:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
705,2017-10-25 09:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
706,2017-10-25 10:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
707,2017-10-25 11:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
708,2017-10-25 12:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
709,2017-10-25 13:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
710,2017-10-25 14:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
711,2017-10-25 15:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
712,2017-10-25 16:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
713,2017-10-25 17:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
714,2017-10-25 18:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
715,2017-10-25 19:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
716,2017-10-25 20:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
717,2017-10-25 21:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
718,2017-10-25 22:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
719,2017-10-25 23:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
720,2017-10-26 00:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
721,2017-10-26 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
722,2017-10-26 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
723,2017-10-26 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
724,2017-10-26 04:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
725,2017-10-26 05:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
726,2017-10-26 06:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
727,2017-10-26 07:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
728,2017-10-26 08:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
729,2017-10-26 09:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
730,2017-10-26 10:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
731,2017-10-26 11:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
732,2017-10-26 12:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
733,2017-10-26 13:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
734,2017-10-26 14:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
735,2017-10-26 15:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
736,2017-10-26 16:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
737,2017-10-26 17:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
738,2017-10-26 18:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
739,2017-10-26 19:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
740,2017-10-26 20:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
741,2017-10-26 21:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
742,2017-10-26 22:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
743,2017-10-26 23:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
744,2017-10-27 00:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
745,2017-10-27 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
746,2017-10-27 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
747,2017-10-27 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
748,2017-10-27 04:00:00,cloudy,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
749,2017-10-27 05:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
750,2017-10-27 06:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
751,2017-10-27 07:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
752,2017-10-27 08:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
753,2017-10-27 09:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
754,2017-10-27 10:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
755,2017-10-27 11:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
756,2017-10-27 12:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
757,2017-10-27 13:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
758,2017-10-27 14:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
759,2017-10-27 15:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
760,2017-10-27 16:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
761,2017-10-27 17:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
762,2017-10-27 18:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
763,2017-10-27 19:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
764,2017-10-27 20:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
765,2017-10-27 21:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
766,2017-10-27 22:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
767,2017-10-27 23:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,partly-cloudy-night,0,9.997,30.863,-95.776
768,2017-10-28 00:00:00,clear-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,partly-cloudy-night,0,9.997,30.863,-95.776
769,2017-10-28 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,partly-cloudy-night,0,9.997,30.863,-95.776
770,2017-10-28 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
771,2017-10-28 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
772,2017-10-28 04:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
773,2017-10-28 05:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
774,2017-10-28 06:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
775,2017-10-28 07:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
776,2017-10-28 08:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
777,2017-10-28 09:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
778,2017-10-28 10:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
779,2017-10-28 11:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
